gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
MTRNR2L3,0.031027588621742597,0.1822550705613026,0.23378941761592706,27.396867147306114,False,False,0.1822550705613026
MTRNR2L4,0.8426765356863225,0.9143285017184087,-0.013594296257724108,25.12546604435618,False,False,0.9143285017184087
MTRNR2L6,0.624443932080426,0.7814206732912298,0.05762299046600169,27.093738276784013,False,False,0.7814206732912298
MTRNR2L7,0.11536336176616839,0.3247479511272499,0.20780809953977786,19.300058643992354,False,False,0.3247479511272499
MTRNR2L8,0.40451860425691677,0.6141128761540638,0.16028040431834145,31.676752555661082,False,False,0.6141128761540638
MUC13,0.012393581201533556,0.12912073928602216,0.3129782167716446,33.161870351651814,False,False,0.12912073928602216
MUC16,0.2285672846295076,0.4577530541725056,0.17565479930869857,24.193800809906747,False,False,0.4577530541725056
MUC8,0.3475102112275089,0.5653724996344498,0.12531445990448165,24.077017295651316,False,False,0.5653724996344498
MUCL1,0.05504087161728649,0.23294173090911527,0.30179538132596545,34.35140242227694,False,False,0.23294173090911527
MVB12B,0.21850225952615165,0.44653714468879874,0.1564689161602628,34.59559659260075,False,False,0.44653714468879874
MVP,0.003171543897712784,0.0738151908671442,0.5785338325506817,93.13045985524246,False,False,0.0738151908671442
MX2,0.058478904758101795,0.2382812540716048,0.22458965197519096,25.375805133726537,False,False,0.2382812540716048
MXD3,0.025344754914614444,0.17009575632394308,0.3953251422596884,26.883543572774748,False,False,0.17009575632394308
MXRA8,0.058478904758101795,0.2382812540716048,0.4305389628948464,38.72021437854301,False,False,0.2382812540716048
MYB,0.12160444190461399,0.3332415563627181,0.19151279618823402,25.047602955887957,False,False,0.3332415563627181
MYDGF,0.0018748059585068139,0.06032962547869839,0.2600493653003136,59.524530178163104,False,False,0.06032962547869839
MYLIP,0.9472528184220939,0.9714026990668959,-0.0613472142168661,32.024517152367565,False,False,0.9714026990668959
MYMX,0.5340234431347741,0.7152914266919593,0.024414591822837086,26.52078544802782,False,False,0.7152914266919593
MYO19,0.36125999554501764,0.5777349781823217,0.07208051527325665,31.86504773395817,False,False,0.5777349781823217
MYO1D,0.21850225952615165,0.44653714468879874,0.12852016920987572,38.492215970667395,False,False,0.44653714468879874
MYO1F,0.05504087161728649,0.23294173090911527,0.24906499384591574,31.770247668754763,False,False,0.23294173090911527
MYO3B,0.7811202411741249,0.8790869060546703,-0.041027026539965705,23.79380956510218,False,False,0.8790869060546703
MYO6,0.37534599548446845,0.5896609742272984,0.0842832106652328,120.1905966037657,False,False,0.5896609742272984
MYOCOS,0.4998018503261805,0.6890056352693577,0.07929056979181874,28.22418124501298,False,False,0.6890056352693577
NABP1,0.009144974610076875,0.11394576781835179,0.3194971763672538,48.39989499347966,False,False,0.11394576781835179
NACA2,0.38976633111321446,0.6013881274672954,0.07223058591440668,28.405812891518195,False,False,0.6013881274672954
NAGPA,0.33409801251245674,0.5539261223582426,-0.12749162861362273,26.99549219084949,False,False,0.5539261223582426
NAIF1,0.12160444190461399,0.3332415563627181,0.2055757782987299,26.502483600523412,False,False,0.3332415563627181
NANOGNB,0.40451860425691677,0.6141128761540638,0.09802427728560022,28.875425850472794,False,False,0.6141128761540638
NANP,0.37534599548446845,0.5896609742272984,0.03325885119424053,28.851664101205223,False,False,0.5896609742272984
NAP1L2,0.989443175779737,0.989443175779737,-0.03019555695203079,30.77378975472799,False,False,0.989443175779737
NAP1L4,0.009144974610076875,0.11394576781835179,-0.2717651602080027,99.66521118908393,False,False,0.11394576781835179
NARS1,0.32102426893048774,0.5428047197314095,0.18924616911896608,78.64144711378144,False,False,0.5428047197314095
NAT14,0.33409801251245674,0.5539261223582426,0.1511409564235265,29.310904386566904,False,False,0.5539261223582426
NATD1,0.9052098937248174,0.948634949229174,-0.04936111637717282,34.14644241333008,False,False,0.948634949229174
NAV1,0.7209062417708142,0.8425827927158976,0.10587827324391216,26.600052159007,False,False,0.8425827927158976
NBPF14,0.020585828215956562,0.15597853377553,0.3903957998814742,100.66271284149914,False,False,0.15597853377553
NBPF3,0.08303990817936754,0.27941215148987775,0.22530898231326707,29.462759250547826,False,False,0.27941215148987775
NCAPG,0.14191804589421084,0.3592215599426242,0.17266505956177866,28.66555372098597,False,False,0.3592215599426242
NCKIPSD,0.0026686854908562966,0.06994148390554399,0.28076106728140376,39.231639210770766,False,False,0.06994148390554399
NCOA4,0.20875968480124474,0.4366090706315623,-0.18977019313081217,77.55235346352181,False,False,0.4366090706315623
NCR3LG1,0.32102426893048774,0.5428047197314095,0.14332958118044756,31.66434148462807,False,False,0.5428047197314095
NDNF,0.989443175779737,0.989443175779737,-0.005448965477101661,31.058066763528963,False,False,0.989443175779737
NDUFA9,0.014372759535903251,0.1352003913029069,-0.2818673563898912,55.01542161150677,False,False,0.1352003913029069
NDUFB8,0.06987776117186384,0.25947184727332867,-0.14519088999740007,147.0886546809499,False,False,0.25947184727332867
NDUFB9,0.00846220838932997,0.1100324960138949,-0.3366328082534734,113.18986064631764,False,False,0.1100324960138949
NDUFC2,0.8426765356863225,0.9143285017184087,-0.05643808898887852,22.820410472590748,False,False,0.9143285017184087
NECTIN3,0.9683369183479092,0.9818147843822327,-0.0331939858868873,42.357101719553874,False,False,0.9818147843822327
NEDD4L,0.016625625949665067,0.1429479353841323,-0.20116648917670066,50.119043024574836,False,False,0.1429479353841323
NEFL,0.5167658751032107,0.7027058857231357,0.16670076117914845,11.817807848860577,False,False,0.7027058857231357
NEIL1,0.38976633111321446,0.6013881274672954,0.149546987723372,18.653815199689166,False,False,0.6013881274672954
NEK10,0.029022445732305134,0.17781533555789467,0.24420007985131326,32.37767363757622,False,False,0.17781533555789467
NEK6,0.37534599548446845,0.5896609742272984,0.09436103237841757,81.5878651316573,False,False,0.5896609742272984
NEURL1B,0.12160444190461399,0.3332415563627181,0.20564642286353269,40.146467441465795,False,False,0.3332415563627181
NFATC2IP,0.4195998914812339,0.6257137969114499,0.042908821015946036,43.70362351580364,False,False,0.6257137969114499
NFYB,0.14191804589421084,0.3592215599426242,0.11636763324315055,43.9824728616854,False,False,0.3592215599426242
NHLRC2,0.4998018503261805,0.6890056352693577,0.061218565308983466,46.65672265029535,False,False,0.6890056352693577
NHLRC4,0.03539649957392386,0.1950972390873736,0.28256036583957994,27.480848824105607,False,False,0.1950972390873736
NIPSNAP3A,0.36125999554501764,0.5777349781823217,-0.12942381692568133,26.352783249645697,False,False,0.5777349781823217
NISCH,0.8842802463955904,0.9378023384569044,-0.021202403117890338,44.68624301073027,False,False,0.9378023384569044
NKD1,0.14191804589421084,0.3592215599426242,0.14275228439775098,29.283352735565927,False,False,0.3592215599426242
NKX1-1,0.989443175779737,0.989443175779737,-0.125615126032648,49.9722928303044,False,False,0.989443175779737
NKX2-2,0.8634310507272129,0.926417206819694,0.005416167330568329,27.141010051820338,False,False,0.926417206819694
NLE1,0.4998018503261805,0.6890056352693577,0.13741584294674875,27.971464668832173,False,False,0.6890056352693577
NLRP2B,0.5874826975965008,0.7535139576894534,-0.04159527890607771,27.299757934198148,False,False,0.7535139576894534
NMB,0.005241152303719822,0.09071753140853869,0.48037912414005024,34.5354004371457,False,False,0.09071753140853869
NME1,0.9262055959936603,0.9599810745390263,0.0682985817690277,40.27471933132264,False,False,0.9599810745390263
NME2,0.6058371434771839,0.7682684302486693,0.03934166116113249,202.6381895483994,False,False,0.7682684302486693
NME8,0.46678061452897934,0.6631481657424527,0.1258786587780366,25.39523924850836,False,False,0.6631481657424527
NOCT,0.6623751309779664,0.8074797106657868,0.10322307687412616,29.906053915256408,False,False,0.8074797106657868
NOL12,0.11536336176616839,0.3247479511272499,0.17034005518152032,34.108389133360326,False,False,0.3247479511272499
NOL9,0.8426765356863225,0.9143285017184087,-0.003988565247474394,34.52012941313953,False,False,0.9143285017184087
NOLC1,0.989443175779737,0.989443175779737,0.0321687787233169,44.06155283858136,False,False,0.989443175779737
NOP56,0.36125999554501764,0.5777349781823217,-0.07644357572326832,40.4165094887338,False,False,0.5777349781823217
NOS3,0.03539649957392386,0.1950972390873736,0.28124766572334853,31.742255466740303,False,False,0.1950972390873736
NPAP1L,0.4195998914812339,0.6257137969114499,0.6592105131982418,149.89845889952124,False,False,0.6257137969114499
NPIPB3,0.4831380485030482,0.6763640244724144,-0.08655443635714499,163.2358082096751,False,False,0.6763640244724144
NPIPB6,0.19022665361389512,0.41673736346411333,0.1560340662008458,142.1009432164634,False,False,0.41673736346411333
NPM1,0.3475102112275089,0.5653724996344498,0.11094663958766046,346.9129549352134,False,False,0.5653724996344498
NPNT,0.7811202411741249,0.8790869060546703,0.04730923140562965,58.982574462890625,False,False,0.8790869060546703
NPR3,0.21850225952615165,0.44653714468879874,-0.43026524156105017,46.86793806494735,False,False,0.44653714468879874
NPY4R,0.051773021863578635,0.22566695489794947,0.28284604277219244,36.553086722769386,False,False,0.22566695489794947
NR2E3,0.21850225952615165,0.44653714468879874,0.15693946444744056,24.573614539169682,False,False,0.44653714468879874
NR3C2,0.016625625949665067,0.1429479353841323,-0.41732454407395075,47.43604539080364,False,False,0.1429479353841323
NR4A1,0.051773021863578635,0.22566695489794947,0.7026607271968982,1.5627393896986796,False,False,0.22566695489794947
NRARP,0.5340234431347741,0.7152914266919593,-0.10121019944927818,31.058634967338747,False,False,0.7152914266919593
NRGN,0.5167658751032107,0.7027058857231357,0.0808910317216279,28.925001097888483,False,False,0.7027058857231357
NRIP1,0.12160444190461399,0.3332415563627181,0.17505371507837603,46.662837889136334,False,False,0.3332415563627181
NRP1,0.19022665361389512,0.41673736346411333,0.31461815927754727,108.59842328327457,False,False,0.41673736346411333
NSG1,0.00018076267986865988,0.024775199004517138,0.5209594522099621,40.24315596789848,False,False,0.024775199004517138
NSG2,0.09814267360006149,0.30149989865879756,0.13786840192780078,31.10817346340272,False,False,0.30149989865879756
NSL1,0.9262055959936603,0.9599810745390263,-0.008984736675490696,33.47069121570122,False,False,0.9599810745390263
NUAK1,0.0037593720598198405,0.07958771306961844,0.5140092404228779,33.029595491362784,False,False,0.07958771306961844
NUBP1,0.5167658751032107,0.7027058857231357,-0.07951988642107219,41.00924301147461,False,False,0.7027058857231357
NUDT15,0.5874826975965008,0.7535139576894534,-0.050301401687516234,36.0687084663205,False,False,0.7535139576894534
NUDT18,0.00846220838932997,0.1100324960138949,0.337776701116191,31.581160708171566,False,False,0.1100324960138949
NUDT4,0.13487567747478818,0.35030946944357183,-0.24812717697843198,42.58166336431735,False,False,0.35030946944357183
NUDT4B,0.003454092636442788,0.07608461434773917,-0.63841209842918,71.38899491472941,False,False,0.07608461434773917
NUP62CL,0.9683369183479092,0.9818147843822327,0.0074512191593271715,36.08165136197718,False,False,0.9818147843822327
NUP88,0.1568457460262335,0.3795105059138745,-0.13353410865499948,44.29734011394221,False,False,0.3795105059138745
NVL,0.20875968480124474,0.4366090706315623,0.14718520065653584,28.54748386290015,False,False,0.4366090706315623
NXPH4,0.08303990817936754,0.27941215148987775,0.26470208586448657,26.539033005877236,False,False,0.27941215148987775
OARD1,0.40451860425691677,0.6141128761540638,-0.08722600363936678,37.600765786519865,False,False,0.6141128761540638
OASL,0.4350067383993107,0.6382467433670959,0.03569539073769818,22.578229764612708,False,False,0.6382467433670959
OBI1,0.5167658751032107,0.7027058857231357,0.09213808948761498,24.444644044085244,False,False,0.7027058857231357
OBP2A,0.21850225952615165,0.44653714468879874,0.16897932263203197,24.606751465215915,False,False,0.44653714468879874
OCLN,0.04027985378867424,0.2066827883116582,0.2638162516118527,27.914730211583578,False,False,0.2066827883116582
ODC1,0.7011928886270138,0.8304001547789066,-0.08255917120778429,45.00243628897317,False,False,0.8304001547789066
OGG1,0.32102426893048774,0.5428047197314095,-0.1711737496891451,29.338500464834816,False,False,0.5428047197314095
ONECUT2,0.17293466931756118,0.39670346967305165,0.21291393588334304,31.23084738196396,False,False,0.39670346967305165
OOSP4B,0.3082893602150767,0.5327615608536065,0.09035858185850969,26.612030261900365,False,False,0.5327615608536065
OPHN1,0.7408068333824819,0.8543473471750226,-0.01370422480305191,27.227022822310282,False,False,0.8543473471750226
OPN1MW,0.8634310507272129,0.926417206819694,0.1598050132483858,31.06783243504966,False,False,0.926417206819694
OPN3,0.36125999554501764,0.5777349781823217,0.18570595078540172,23.615270056375643,False,False,0.5777349781823217
OR10A2,0.1281064902838661,0.3416480815396907,0.16515129665991088,26.745454834728704,False,False,0.3416480815396907
OR11H1,0.9262055959936603,0.9599810745390263,-0.020440231545959437,34.07193718886957,False,False,0.9599810745390263
OR13C2,0.24967790631269726,0.47804121487001633,0.10563679019540026,30.938401012885862,False,False,0.47804121487001633
OR13C5,0.004828035299595256,0.08818670991945807,0.39054318973297364,35.904115769921276,False,False,0.08818670991945807
OR1L4,0.9683369183479092,0.9818147843822327,0.022859632567822495,28.069205214337604,False,False,0.9818147843822327
OR1L6,0.5693898459625074,0.7418265258304658,0.1006326187601899,25.023159957513577,False,False,0.7418265258304658
OR2A1,0.6623751309779664,0.8074797106657868,0.25304018766522035,58.10852925370379,False,False,0.8074797106657868
OR2A42,0.8842802463955904,0.9378023384569044,0.13490860765793053,43.14201717841915,False,False,0.9378023384569044
OR2A7,0.5340234431347741,0.7152914266919593,0.21903346291821768,37.6097014822611,False,False,0.7152914266919593
OR2J1,0.4350067383993107,0.6382467433670959,0.15261689371740858,35.05062335874976,False,False,0.6382467433670959
OR2T29,0.08784975032756397,0.2874927361710145,0.2743497319560419,39.30420377777843,False,False,0.2874927361710145
OR2T3,0.1281064902838661,0.3416480815396907,0.16405496257990432,33.823719350303094,False,False,0.3416480815396907
OR2T33,0.04292853120249003,0.2119281250906278,0.326393775542131,31.09874702081448,False,False,0.2119281250906278
OR2T34,0.989443175779737,0.989443175779737,0.044162166519622355,42.996424233041154,False,False,0.989443175779737
OR2T8,0.015463118729856885,0.13909289541008357,0.3830863361336494,26.65131945726348,False,False,0.13909289541008357
OR4C45,0.260729211005852,0.4886823937643111,0.10061321679675958,27.58892445447968,False,False,0.4886823937643111
OR4D1,0.37534599548446845,0.5896609742272984,0.08158617055416818,29.622432848302324,False,False,0.5896609742272984
OR4E1,0.8634310507272129,0.926417206819694,0.0280097586009779,45.045035106379814,False,False,0.926417206819694
OR4F4,0.4507351553552438,0.6512026688169029,0.2981236520765295,58.29914083713438,False,False,0.6512026688169029
OR52E5,0.08784975032756397,0.2874927361710145,0.21472440091553643,28.772451307715436,False,False,0.2874927361710145
OR5H1,0.8220307333720004,0.9036379907071128,0.033832484297915744,35.06403183355564,False,False,0.9036379907071128
OR5H15,0.27211434718582883,0.49994357719982035,0.3677465563219256,55.280441656345275,False,False,0.49994357719982035
OR5K1,0.5874826975965008,0.7535139576894534,0.03369502029538169,28.312265163514674,False,False,0.7535139576894534
OR5M1,0.007231853657777471,0.10340880079587059,0.3468006203135221,43.75425273616139,False,False,0.10340880079587059
OR8B2,0.8426765356863225,0.9143285017184087,-0.034133159981294056,31.77431692728182,False,False,0.9143285017184087
OR8B3,0.27211434718582883,0.49994357719982035,0.15326780936924816,29.71662381800209,False,False,0.49994357719982035
OR8H2,0.08784975032756397,0.2874927361710145,0.2611472345928961,25.151367280541393,False,False,0.2874927361710145
OR8H3,0.05504087161728649,0.23294173090911527,0.2734770870136968,22.510573549968438,False,False,0.23294173090911527
OR8U1,0.07844568999998841,0.2720166045857919,0.2666656842956819,29.836095484291633,False,False,0.2720166045857919
OR8U9,0.17293466931756118,0.39670346967305165,0.23304276737107488,27.972208767402464,False,False,0.39670346967305165
ORAI1,0.045722962819400546,0.21855127384328812,0.2540904780604193,42.20881196929187,False,False,0.21855127384328812
OSBPL5,0.37534599548446845,0.5896609742272984,0.11019326366067125,45.76868689932474,False,False,0.5896609742272984
OSGIN2,0.21850225952615165,0.44653714468879874,0.11603190227357588,43.82112903129763,False,False,0.44653714468879874
OSR2,0.40451860425691677,0.6141128761540638,0.007148680953686284,26.463061821169966,False,False,0.6141128761540638
OTOA,0.058478904758101795,0.2382812540716048,0.28282828022159456,28.48868686396901,False,False,0.2382812540716048
OTOGL,0.7209062417708142,0.8425827927158976,-0.09080117105800506,24.00113412810535,False,False,0.8425827927158976
OTUB2,0.9052098937248174,0.948634949229174,0.005452225117511234,25.38741818869986,False,False,0.948634949229174
OTUD7B,0.051773021863578635,0.22566695489794947,0.22503310586787584,48.23428326118283,False,False,0.22566695489794947
OTX1,0.07844568999998841,0.2720166045857919,0.18103396300023814,46.83627691501524,False,False,0.2720166045857919
PA2G4,0.4195998914812339,0.6257137969114499,0.2610005040177544,103.77757579524342,False,False,0.6257137969114499
PABPC3,0.9262055959936603,0.9599810745390263,-0.0026567628027753926,27.814645115922136,False,False,0.9599810745390263
PADI2,0.015463118729856885,0.13909289541008357,-0.44617574653506065,31.358839174596273,False,False,0.13909289541008357
PADI6,0.19933583146564782,0.42673966095208626,0.2044581053828704,31.763832371409343,False,False,0.42673966095208626
PAF1,0.8634310507272129,0.926417206819694,0.008418274430825231,65.6000239674638,False,False,0.926417206819694
PAGE2,0.3475102112275089,0.5653724996344498,0.08593325516954524,19.033138368187878,False,False,0.5653724996344498
PAGE4,0.2285672846295076,0.4577530541725056,0.14158832182963918,29.402041830667635,False,False,0.4577530541725056
PAGR1,0.025344754914614444,0.17009575632394308,0.329520115415826,38.24506359565549,False,False,0.17009575632394308
PALLD,0.003454092636442788,0.07608461434773917,0.4876235601032165,62.417002422053635,False,False,0.07608461434773917
PALM2AKAP2,0.016625625949665067,0.1429479353841323,0.31027338356913636,47.68906216505097,False,False,0.1429479353841323
PALMD,0.11536336176616839,0.3247479511272499,0.18561754393972124,32.33804819060535,False,False,0.3247479511272499
PAM16,0.7011928886270138,0.8304001547789066,-0.04727243363228985,39.2566796279535,False,False,0.8304001547789066
PANO1,0.8634310507272129,0.926417206819694,0.05299159703788386,28.736828315548777,False,False,0.926417206819694
PAOX,0.06987776117186384,0.25947184727332867,0.1886042899039667,45.01852147172137,False,False,0.25947184727332867
PARP10,0.015463118729856885,0.13909289541008357,0.3217916695414939,41.979576576046824,False,False,0.13909289541008357
PBLD,0.058478904758101795,0.2382812540716048,-0.46297380839680824,95.94454769971894,False,False,0.2382812540716048
PCBP1,0.006164503772398253,0.0967445405434138,-0.27730864804540134,314.3265581828791,False,False,0.0967445405434138
PCDH12,0.9472528184220939,0.9714026990668959,-0.050038722711260496,32.637195121951216,False,False,0.9714026990668959
PCDH15,0.4507351553552438,0.6512026688169029,0.08141020787650123,36.47885094619379,False,False,0.6512026688169029
PCDH18,0.7209062417708142,0.8425827927158976,0.006597123584003334,23.32597644154618,False,False,0.8425827927158976
PCED1B,0.011497666376527875,0.12603158824934554,0.34236906606576756,35.858746924051424,False,False,0.12603158824934554
PCGF2,0.020585828215956562,0.15597853377553,-0.24685022474525942,72.89527278993188,False,False,0.15597853377553
PCNA,0.33409801251245674,0.5539261223582426,-0.05512586419610046,43.82283243318883,False,False,0.5539261223582426
PDCD10,0.8634310507272129,0.926417206819694,-0.01217872943717294,62.423258897734854,False,False,0.926417206819694
PDCD2,0.40451860425691677,0.6141128761540638,-0.12685886963048454,39.71911844393102,False,False,0.6141128761540638
PDIK1L,0.40451860425691677,0.6141128761540638,0.03225341410315877,35.13552428454887,False,False,0.6141128761540638
PDK3,0.27211434718582883,0.49994357719982035,-0.06778365642463974,36.352520175096465,False,False,0.49994357719982035
PDLIM4,0.4998018503261805,0.6890056352693577,0.08572320012801138,40.93470810680854,False,False,0.6890056352693577
PEAK3,0.062093452178120574,0.2446582507776331,0.2361752626998483,31.654267194794443,False,False,0.2446582507776331
PECAM1,0.005241152303719822,0.09071753140853869,0.4124686996412459,106.15302704601751,False,False,0.09071753140853869
PELI2,0.40451860425691677,0.6141128761540638,0.06068341034851912,46.01653941084699,False,False,0.6141128761540638
PELO,0.0011882163047556402,0.05136814553012526,0.319603349458085,67.19483491851062,False,False,0.05136814553012526
PELP1,0.8634310507272129,0.926417206819694,-0.013839188932829979,35.60718992279797,False,False,0.926417206819694
PERCC1,0.19022665361389512,0.41673736346411333,0.18325173399155736,29.935539896895243,False,False,0.41673736346411333
PET117,0.6623751309779664,0.8074797106657868,0.0070427377019276725,44.92320809713223,False,False,0.8074797106657868
PEX10,0.4195998914812339,0.6257137969114499,0.08205726348638892,47.98081011888457,False,False,0.6257137969114499
PEX16,0.2285672846295076,0.4577530541725056,0.06972946081498187,46.566323722281105,False,False,0.4577530541725056
PFKFB2,0.4831380485030482,0.6763640244724144,-0.16761035416538525,64.83986775468034,False,False,0.6763640244724144
PFKFB4,0.051773021863578635,0.22566695489794947,0.7026607271968982,1.5627393896986796,False,False,0.22566695489794947
PGAM2,0.9683369183479092,0.9818147843822327,0.0077945101457244205,27.868309253599584,False,False,0.9818147843822327
PGAM4,0.029022445732305134,0.17781533555789467,-0.21137458350435412,141.20910830614042,False,False,0.17781533555789467
PGAP4,0.004088979937147149,0.08286790337024502,0.3209500278088507,40.26416480831983,False,False,0.08286790337024502
PGAP6,0.1568457460262335,0.3795105059138745,-0.1704550298497687,61.20866207960175,False,False,0.3795105059138745
PGP,0.19933583146564782,0.42673966095208626,0.11981853963522138,42.42816720357755,False,False,0.42673966095208626
PHACTR3,0.36125999554501764,0.5777349781823217,0.05198181367388528,33.936942216826644,False,False,0.5777349781823217
PHB,0.00013137027135762632,0.021511010008231503,-0.48074622320441945,88.94303968476086,False,False,0.021511010008231503
PHF7,0.03777108556665158,0.20192961463153833,0.2602806861910212,26.722724821509384,False,False,0.20192961463153833
PHKG1,0.46678061452897934,0.6631481657424527,0.33506971238820316,31.557612256305973,False,False,0.6631481657424527
PHLPP1,0.18142780725205976,0.4073979026195221,0.12462821827880513,35.876850965546396,False,False,0.4073979026195221
PHOSPHO1,0.6432933289838867,0.7946893087320641,0.060745819480363436,35.77759645043349,False,False,0.7946893087320641
PHPT1,0.9052098937248174,0.948634949229174,0.04389334333910903,50.49834572396627,False,False,0.948634949229174
PI4KB,0.9262055959936603,0.9599810745390263,-0.03643571022281269,44.540499245248185,False,False,0.9599810745390263
PIEZO2,0.32102426893048774,0.5428047197314095,0.2084262713991727,29.23349236278999,False,False,0.5428047197314095
PIGR,0.0007408227104630345,0.041412213328391324,1.0498814321923948,275.78445509003427,False,False,0.041412213328391324
PIGW,0.062093452178120574,0.2446582507776331,0.23846865015803526,26.854434176189145,False,False,0.2446582507776331
PIGY,0.16474235681902172,0.3882103703798216,-0.16255496850304121,34.34896115558903,False,False,0.3882103703798216
PIH1D1,0.051773021863578635,0.22566695489794947,0.7026607271968982,1.5627393896986796,False,False,0.22566695489794947
PIP4K2B,0.8842802463955904,0.9378023384569044,0.018568203946600307,37.28352886292992,False,False,0.9378023384569044
PKD1L3,0.8634310507272129,0.926417206819694,0.005286760389040469,27.692679288910654,False,False,0.926417206819694
PKIA,0.260729211005852,0.4886823937643111,0.09080225011354562,27.827805495843656,False,False,0.4886823937643111
PKM,0.005685944009974243,0.09385104550986031,-0.36088875509902973,215.9479518983422,False,False,0.09385104550986031
PLAC9,0.5874826975965008,0.7535139576894534,0.035492746197102035,25.87047548991878,False,False,0.7535139576894534
PLAU,0.19022665361389512,0.41673736346411333,-0.803058380438679,53.20636377101991,False,False,0.41673736346411333
PLAUR,0.1281064902838661,0.3416480815396907,0.18236213620658903,29.63811492919922,False,False,0.3416480815396907
PLCB4,0.08784975032756397,0.2874927361710145,0.29775007085568306,32.81864547729492,False,False,0.2874927361710145
PLCXD1,0.06589091634621466,0.2514290833479088,0.20107020034308468,29.30467759109125,False,False,0.2514290833479088
PLEKHG2,0.27211434718582883,0.49994357719982035,0.15683909261091883,30.488037062854303,False,False,0.49994357719982035
PLEKHN1,0.8220307333720004,0.9036379907071128,0.05737649301215951,26.305670435835673,False,False,0.9036379907071128
PLOD2,0.9683369183479092,0.9818147843822327,0.1582935935833099,57.18205010018698,False,False,0.9818147843822327
PLPPR1,0.5515673446241796,0.7290271146211297,0.014970861742592254,40.491359431569165,False,False,0.7290271146211297
PLPPR2,0.07844568999998841,0.2720166045857919,0.1820958668668081,37.52006409807903,False,False,0.2720166045857919
PLPPR4,0.14191804589421084,0.3592215599426242,0.23426363158486363,25.967396294198384,False,False,0.3592215599426242
PLPPR5,0.4831380485030482,0.6763640244724144,-0.1436907138876967,24.442241994346062,False,False,0.6763640244724144
PM20D2,0.21850225952615165,0.44653714468879874,0.14049115735001053,45.81210699314025,False,False,0.44653714468879874
PNLIPRP2,0.2958931880403344,0.521420157934315,0.14712353026313726,33.420383546410534,False,False,0.521420157934315
PNMA6E,0.8015074505848662,0.8909222851238603,-0.04943168967672431,31.253902667906225,False,False,0.8909222851238603
PNMA6F,0.23895815362175832,0.46777853538546277,0.1326255379597906,27.58879452216916,False,False,0.46777853538546277
PNPLA4,0.013350786562027319,0.13196025841730313,-0.19226751355974095,38.25592915604754,False,False,0.13196025841730313
PNRC1,0.4350067383993107,0.6382467433670959,0.19525135338297994,165.778213128811,False,False,0.6382467433670959
PODXL,0.2285672846295076,0.4577530541725056,0.266096987870044,51.09499005573551,False,False,0.4577530541725056
POLD1,0.7011928886270138,0.8304001547789066,0.10023429872910827,39.76116133899223,False,False,0.8304001547789066
POLQ,0.4195998914812339,0.6257137969114499,0.1025106290936528,25.668857388380097,False,False,0.6257137969114499
POLR1A,0.37534599548446845,0.5896609742272984,0.06430992853954048,37.166629139969984,False,False,0.5896609742272984
POLR1B,0.9052098937248174,0.948634949229174,0.03318565086601708,38.33748756966939,False,False,0.948634949229174
POLR1D,0.38976633111321446,0.6013881274672954,0.07994971086485826,41.82888710208055,False,False,0.6013881274672954
POLR2J,0.029022445732305134,0.17781533555789467,-0.18161758650438428,54.077321122332314,False,False,0.17781533555789467
POLR2J2,0.6058371434771839,0.7682684302486693,0.16232519072089527,60.98052736607993,False,False,0.7682684302486693
POM121C,0.36125999554501764,0.5777349781823217,-0.03029280763415368,92.96417217719846,False,False,0.5777349781823217
POMZP3,0.7209062417708142,0.8425827927158976,0.09547486093007002,78.23462844476467,False,False,0.8425827927158976
POTEE,0.00987649572419099,0.11767211872807848,0.33656193524412836,31.6095936007616,False,False,0.11767211872807848
POTEG,0.19022665361389512,0.41673736346411333,0.30464394315734816,42.93067727437833,False,False,0.41673736346411333
PPARG,0.051773021863578635,0.22566695489794947,0.14232727058595565,54.86908405583078,False,False,0.22566695489794947
PPCDC,0.05504087161728649,0.23294173090911527,0.3118090758091753,32.637806729572574,False,False,0.23294173090911527
PPIAL4A,0.32102426893048774,0.5428047197314095,-0.08889435037284356,170.0935200016673,False,False,0.5428047197314095
PPIAL4F,0.1568457460262335,0.3795105059138745,0.1521928375071506,110.30735127518817,False,False,0.3795105059138745
PPIH,0.5874826975965008,0.7535139576894534,0.053545576058384274,47.61164902477729,False,False,0.7535139576894534
PPM1G,0.33409801251245674,0.5539261223582426,0.11774469664265914,52.712421789401915,False,False,0.5539261223582426
PPM1H,0.3475102112275089,0.5653724996344498,0.14597137250140618,22.80851587435094,False,False,0.5653724996344498
PPP1R14A,0.5874826975965008,0.7535139576894534,0.1511882317445571,38.747598601550585,False,False,0.7535139576894534
PPP1R2B,0.46678061452897934,0.6631481657424527,0.030138913391620344,31.760519678999735,False,False,0.6631481657424527
PPP2R3C,0.04866910562749915,0.22362166909004638,0.24064001972295626,31.950050633128093,False,False,0.22362166909004638
PPP4R3B,0.005241152303719822,0.09071753140853869,-0.30439073271261763,85.92932538288395,False,False,0.09071753140853869
PPP4R3C,0.3082893602150767,0.5327615608536065,0.15516919472387258,20.416529353072,False,False,0.5327615608536065
PQBP1,0.1568457460262335,0.3795105059138745,-0.18292466043068162,43.01530205331197,False,False,0.3795105059138745
PRAG1,0.019182855565126923,0.1514897040211453,0.30377270363442366,31.85282688606076,False,False,0.1514897040211453
